logFC	AveExpr	t	P.Value	adj.P.Val	B
Spink1	0.251135713929852	3.71270082334785	2.45195464717839	0.0297815724366609	0.0819154436470485	-4.27189592730604
Fkbp8	-0.317086226378421	8.47177009189195	-2.45161871752133	0.0298001317392691	0.081949536481335	-4.27248744390778
Cul1	-0.283222355904427	9.15079469575866	-2.45159522800086	0.0298014298955185	0.081949536481335	-4.27252880403887
Prickle3	-0.232686024223073	3.95823545779509	-2.45153573280495	0.0298047181614161	0.081949536481335	-4.27263356202771
Tank	-0.345473681927893	6.95505555872258	-2.45121523612078	0.0298224378495275	0.0819759975781831	-4.2731978714907
Pde3a	0.307021203084342	4.54154751519887	2.45083828164623	0.0298432919830865	0.0819759975781831	-4.273861555955
Ugt1a1	0.626011377256409	6.57707712366593	2.45058758622665	0.0298571689083994	0.0819759975781831	-4.27430292330321
Ugt1a10	0.626011377256409	6.57707712366593	2.45058758622665	0.0298571689083994	0.0819759975781831	-4.27430292330321
Ugt1a2	0.626011377256409	6.57707712366593	2.45058758622665	0.0298571689083994	0.0819759975781831	-4.27430292330321
Ugt1a5	0.626011377256409	6.57707712366593	2.45058758622665	0.0298571689083994	0.0819759975781831	-4.27430292330321
Ugt1a6a	0.626011377256409	6.57707712366593	2.45058758622665	0.0298571689083994	0.0819759975781831	-4.27430292330321
Ugt1a6b	0.626011377256409	6.57707712366593	2.45058758622665	0.0298571689083994	0.0819759975781831	-4.27430292330321
Ugt1a7c	0.626011377256409	6.57707712366593	2.45058758622665	0.0298571689083994	0.0819759975781831	-4.27430292330321
Ugt1a8	0.626011377256409	6.57707712366593	2.45058758622665	0.0298571689083994	0.0819759975781831	-4.27430292330321
Ugt1a9	0.626011377256409	6.57707712366593	2.45058758622665	0.0298571689083994	0.0819759975781831	-4.27430292330321
Tex38	0.213273399366284	4.29719764753303	2.45058415429012	0.0298573589220171	0.0819759975781831	-4.27430896536797
Man2b1	0.343670940808968	8.22313523221902	2.45010380224812	0.029883965737128	0.0820391990968358	-4.27515461634827
Cc2d2b	0.230244359950301	3.39285594307737	2.44985729037186	0.0298976289607408	0.0820668562086448	-4.27558857404807
St8sia3	0.212561048727114	6.12253472198921	2.44936791482341	0.0299247710440286	0.0821315007483012	-4.27645002304064
Gas2l3	0.374652913573321	5.13288209176305	2.44878612312581	0.0299570696736423	0.0822102807268513	-4.27747407598888
Diaph2	-0.44363382067163	6.60089921052531	-2.44863133193404	0.0299656686867572	0.0822240114625346	-4.27774652098617
Cpsf3	-0.339434965356271	8.48869030935639	-2.44846920997385	0.0299746774915562	0.0822388632125862	-4.27803186242142
Wnt8b	0.278691192627574	4.80551163606751	2.44814336119172	0.0299927921756976	0.0822786913956156	-4.27860535039328
C9orf72	-0.291219019530407	7.47588521673951	-2.44806141089689	0.0299973496412676	0.0822797670500342	-4.27874957732796
Cdip1	-0.295524782007759	8.62688371261787	-2.44800692084046	0.0300003803421019	0.0822797670500342	-4.278845475201
Vps29	0.464521696753052	9.93276754017899	2.44780341490204	0.0300117018166193	0.082300947013125	-4.27920362192436
Madcam1	0.29441768028105	4.88102954963173	2.44769889834698	0.0300175178982265	0.0823062691714598	-4.27938755491915
Hdc	0.363517499473874	5.75955737183202	2.44763919072292	0.0300208409637549	0.0823062691714598	-4.27949262991088
Metrnl	-0.293474290500051	6.30563054334256	-2.44673748819987	0.0300710689086759	0.0824340929997125	-4.28107936230029
Prss35	0.242563272526576	3.79526775042282	2.44654272316909	0.0300819286228583	0.0824539786344869	-4.28142206544959
1500004A13Rik	0.304266824508421	4.02197219310202	2.44545113775226	0.030142863247446	0.0826054599169342	-4.28334261598646
Tgm3	0.310976827732404	5.53742144848621	2.44542330414088	0.0301444185327452	0.0826054599169342	-4.28339158298985
Zadh2	-0.26131762176846	9.55038868629528	-2.4452231520511	0.0301556048995708	0.0826191837529707	-4.28374370012431
Fbxw14	0.269080206081387	4.06731533803317	2.44513632366901	0.0301604589236905	0.0826191837529707	-4.28389644969683
Gm37674	0.26685176145913	4.193158916638	2.44505851089199	0.0301648095820917	0.0826191837529707	-4.28403333732461
Nat8f3	0.26263545979586	4.96863039118936	2.44494595470374	0.0301711038797035	0.0826191837529707	-4.28423134264659
Nat8f6	0.26263545979586	4.96863039118936	2.44494595470374	0.0301711038797035	0.0826191837529707	-4.28423134264659
Nat8f7	0.26263545979586	4.96863039118936	2.44494595470374	0.0301711038797035	0.0826191837529707	-4.28423134264659
Nenf	-0.337690278297016	7.87703155479829	-2.44486508420455	0.0301756270509516	0.0826216761735107	-4.28437360556702
Wnt1	0.239556090128327	4.57129021826546	2.4446637503729	0.0301868906998293	0.0826330189469786	-4.28472777392622
Nat8f2	0.295548184782859	4.64148242925105	2.44466185619762	0.0301869966889566	0.0826330189469786	-4.28473110594143
Ptger1	0.250541734598827	5.97289515897062	2.44363508941519	0.0302445025219302	0.0827805246764213	-4.28653714553138
Cacna1h	-0.271215829987453	4.61118422300532	-2.4432622604766	0.0302654095510637	0.0828224789370797	-4.28719287149556
Aga	-0.365026021278625	8.57585465273497	-2.44323024799712	0.030267205355235	0.0828224789370797	-4.28724917296397
Trmt1	0.289568560621626	8.38865085474061	2.44316802587163	0.0302706961236712	0.0828224789370797	-4.28735860446954
Gm10817	-0.261209548008158	3.69055558003457	-2.44303756174825	0.030278016644877	0.08283259775512	-4.28758805166252
Nipa1	-0.381825683886217	6.6036842866107	-2.44283871354125	0.0302891775715311	0.0828522548621315	-4.28793775781325
Eya2	-0.345768685154307	4.60135133974829	-2.44278045786562	0.0302924480891325	0.0828522548621315	-4.28804020781773
Taf15	0.259240436320031	3.63569372519027	2.44271104515332	0.030296345415324	0.0828530048980661	-4.28816227779192
Prm1	0.280079804250426	6.39006183815624	2.44228604355737	0.0303202185792367	0.0829083771935889	-4.28890966436336
Arhgap32	0.308004002040117	6.14621310763858	2.44194748002733	0.0303392493152794	0.0829504965736263	-4.28950501327075
Myadml2	-0.292921553408196	8.63913386648538	-2.44173077234675	0.0303514365437336	0.0829609923010782	-4.28988606918564
Gm13092	-0.354374787637522	7.93109766362716	-2.44168570564807	0.0303539716015008	0.0829609923010782	-4.28996531241025
Snrpf	-0.354374787637522	7.93109766362716	-2.44168570564807	0.0303539716015008	0.0829609923010782	-4.28996531241025
Chst13	0.289100385175833	5.40716026694448	2.44158970671521	0.030359372340624	0.0829658373189998	-4.29013411087148
Ap4s1	-0.28535569502603	10.5124953375183	-2.44150372540004	0.0303642102910662	0.0829691433786715	-4.29028529304767
Cep152	0.234090026407974	5.31412828318107	2.44108060718928	0.0303880288995085	0.0829804217883557	-4.29102924115192
Gm20390	0.23382020258696	12.9890010803579	2.44089245537998	0.0303986263153774	0.0829804217883557	-4.29136004503888
Gm5425	0.23382020258696	12.9890010803579	2.44089245537998	0.0303986263153774	0.0829804217883557	-4.29136004503888
Gm5566	0.23382020258696	12.9890010803579	2.44089245537998	0.0303986263153774	0.0829804217883557	-4.29136004503888
Gm7730	0.23382020258696	12.9890010803579	2.44089245537998	0.0303986263153774	0.0829804217883557	-4.29136004503888
Nme2	0.23382020258696	12.9890010803579	2.44089245537998	0.0303986263153774	0.0829804217883557	-4.29136004503888
Gm23553	0.207867822898876	3.37765474365204	2.44080316118531	0.0304036569448647	0.0829804217883557	-4.29151703682504
4930557J02Rik	0.370208911726382	4.25113331787704	2.44076741758613	0.0304056708817156	0.0829804217883557	-4.29157987855848
Trbc2	0.236278689226449	6.53842155080831	2.44073018914013	0.0304077686173555	0.0829804217883557	-4.29164533050202
Gm17249	0.211240483872755	4.25571504887084	2.44071153592411	0.030408819734757	0.0829804217883557	-4.29167812489876
Cisd2	0.363746262065589	9.21095663249307	2.4406700030539	0.0304111602570219	0.0829804217883557	-4.29175114392335
Slc41a3	-0.379973198880998	9.56097702719452	-2.44065719824492	0.0304118818877125	0.0829804217883557	-4.29177365599806
Larp1	-0.885070351461118	9.16256576585842	-2.44057171282413	0.0304166999458708	0.0829836667098751	-4.29192394647362
Card6	-0.374489174912391	5.79298202025901	-2.44045796465751	0.0304231120653092	0.0829912592997126	-4.2921239223938
Smpd4	0.206517770429028	6.53857146597085	2.44004735925359	0.0304462692135498	0.0830405528868199	-4.29284576395394
Kcnn4	0.267439355865421	6.32748306085542	2.44000879861407	0.0304484448117887	0.0830405528868199	-4.2929135511508
Mfsd5	-0.266100365730762	8.25754863771889	-2.43901831523796	0.0305043794038906	0.0831831800868317	-4.29465463247898
Gdf2	0.258017498537386	6.2384430073983	2.43849023035696	0.0305342418502665	0.0832546849447829	-4.29558280554427
Appl2	-0.32988840846605	8.32526203526229	-2.43833024777695	0.0305432941915082	0.0832694386708882	-4.2958639805897
Gm14964	0.309574462961016	4.69616736985893	2.43803866172854	0.0305597997381736	0.083304505949762	-4.29637643700117
5530400C23Rik	0.268210546593297	4.00692596533881	2.43779845011051	0.0305734036310519	0.0833273790458768	-4.29679858801781
Stk26	-0.544925731107374	7.07747201024402	-2.43776182570149	0.0305754782916718	0.0833273790458768	-4.29686295096729
Rbm18	-0.368447940778143	8.4815935018572	-2.43767723084474	0.0305802708494469	0.0833305092689647	-4.29701161487377
Pah	0.236664338591492	3.81318058780578	2.43730034551221	0.03060163134931	0.0833787806143239	-4.29767391770406
Esf1	-0.385446164010767	7.99906611336367	-2.43706602293368	0.0306149191489867	0.0834050477840157	-4.29808567631516
Ddx39b	-0.316685200680228	10.7357486794061	-2.43652335441008	0.0306457137475346	0.0834620610702478	-4.29903921703418
Nuak2	0.269148550600952	5.61246379033015	2.43650558172355	0.0306467227914242	0.0834620610702478	-4.29907044476427
Dcst1	0.299500106383355	4.9149301375598	2.43650429546817	0.0306467958197862	0.0834620610702478	-4.29907270479295
Dis3l2	0.348430688419201	5.94887959394376	2.43591374922552	0.0306803423426943	0.0835434709088752	-4.30011028673717
Dop1a	-0.334330532776743	6.49548262762045	-2.43577009950416	0.0306885078415694	0.0835557563187294	-4.30036266423504
2610318N02Rik	0.189152078397772	4.03773892544789	2.43555617595872	0.0307006718021916	0.0835689754520317	-4.30073849592136
Gm6960	0.189152078397772	4.03773892544789	2.43555617595872	0.0307006718021916	0.0835689754520317	-4.30073849592136
6530402F18Rik	0.386691954633151	5.44590228497335	2.43538045360479	0.0307106670675286	0.0835862335753683	-4.30104720527368
Hoxa1	0.260129606947052	3.82725642709465	2.43500468038298	0.0307320519427067	0.0836189621175086	-4.30170733846332
Dnase1l2	0.258465842147977	5.75035842928353	2.43497411731497	0.0307337918863532	0.0836189621175086	-4.30176102805901
Vax1	0.306712506715608	4.85098444883994	2.43496248644413	0.0307344540522453	0.0836189621175086	-4.30178145974073
5730412P04Rik	0.243874742604961	4.22772729548659	2.43491217850804	0.0307373183295337	0.0836189621175086	-4.3018698341387
Slc7a6	-0.287707143782984	6.78105810736242	-2.43444366970665	0.0307640051739689	0.0836816070320354	-4.30269281869221
Rbm5	-0.253437661362649	9.06737412331984	-2.4343476156679	0.0307694792861661	0.0836865428539543	-4.30286154084312
1700012D14Rik	0.544498167210969	5.3614999846897	2.43398027941399	0.0307904224016267	0.0837335449495063	-4.30350675803507
Aqp8	0.229486828623964	5.23102018861245	2.43373451225707	0.0308044421015557	0.0837617101044441	-4.30393842320744
Pcp2	0.256025995457018	5.75131946142525	2.43335658614372	0.0308260127524463	0.0838039529806402	-4.30460218271636
Sf3b5	-0.41771504734059	9.73718660075027	-2.43333392158946	0.0308273068249583	0.0838039529806402	-4.30464198780819
Klk11	0.348145499022097	3.6497252878618	2.43288694121728	0.0308528386412191	0.0838633916614049	-4.30542698002267
Id3	-0.476729092796753	7.57935664034432	-2.43268242693145	0.0308645274191231	0.0838851928952351	-4.30578613373034
Alas1	-0.442023847154707	9.93754312488251	-2.43163820335296	0.0309242752835687	0.0840375908716159	-4.30761976271165
Hnf4a	0.294723826400905	6.7605980552309	2.43136168540533	0.0309401155822584	0.0840522905588165	-4.3081052750758
Lcn8	0.297748580573479	4.85015788777106	2.43135650568562	0.0309404123764001	0.0840522905588165	-4.30811436948474
Ahi1	0.253738266254062	5.37965951530234	2.43135129196741	0.0309407111213974	0.0840522905588165	-4.30812352358049
Gm10451	0.349913558809077	4.90187412059014	2.43126106563397	0.030945881511778	0.0840563509218838	-4.30828193928757
Lpar6	-0.379140476349066	7.28955284028669	-2.43088638773828	0.0309673612029584	0.084104704986847	-4.30893976153344
Mpp7	0.248605573514664	5.94332635317301	2.43068685981048	0.0309788056778088	0.0841257960147408	-4.30929005845937
Pgp	0.22593209063911	9.63695419388486	2.43022316156533	0.0310054180935746	0.0841880670819122	-4.31010410167066
Padi2	-0.666375332347093	8.8611513232221	-2.42996403188453	0.0310202995594245	0.0842184744538668	-4.31055899196975
Ciao1	-0.332134935308417	8.62360716149029	-2.42957515930518	0.0310426448816438	0.084269136176808	-4.3112416082815
Zfp398	-0.250114690407355	5.78669425268866	-2.42946389873389	0.03104904096474	0.0842764948108811	-4.31143690504695
Omp	0.242638196928055	6.11775342828179	2.42930164496708	0.0310583707882708	0.0842918138127435	-4.31172170507766
Slc25a3	-0.216902889573464	13.0718881652829	-2.42910512970523	0.0310696743091014	0.0843124851193226	-4.31206663458528
Tmem183a	0.239057568445249	7.17089787351877	2.42898297510762	0.0310767026135434	0.0843215514198517	-4.31228103911133
Riok1	-0.350090291224242	6.16563362362412	-2.42885049635024	0.0310843266595878	0.084328281290476	-4.31251356024897
Smc1b	0.253041383270979	5.16510358937148	2.42881172728851	0.0310865581283327	0.084328281290476	-4.31258160523735
Hivep1	-0.857485085047357	6.01598979595548	-2.42853149859476	0.0311026921092479	0.0843530841521294	-4.31307343352945
Usp17la	0.435897310848858	4.00060973224591	2.42852478426233	0.0311030787812994	0.0843530841521294	-4.31308521758536
Gm13642	-0.322545596893833	9.69761968811958	-2.42838487953653	0.0311111368144732	0.0843649326068271	-4.31333075617973
Dsel	-0.44170332577145	5.99808520126304	-2.42820575558408	0.031121456673159	0.0843829109795825	-4.31364511893716
Chchd1	0.393484356205956	11.1086016790764	2.42781006297831	0.0311442653659052	0.0844247345172499	-4.3143395312588
Fut11	0.393484356205956	11.1086016790764	2.42781006297831	0.0311442653659052	0.0844247345172499	-4.3143395312588
Cnot6l	0.322413239759411	7.97767778448523	2.4276982902224	0.0311507111345874	0.0844321989126164	-4.31453567732264
Ptch1	-0.482590945209698	7.90121918637263	-2.42758324077786	0.031157347205573	0.0844401772809959	-4.31473757023821
Zscan18	-0.298004110713081	4.02081167115024	-2.42745991150811	0.0311644623687662	0.084449452002482	-4.3149539891788
Abi1	-0.309762694444284	8.25621306181713	-2.42714450974176	0.0311826657697139	0.0844887678698836	-4.3155074406148
Mab21l3	0.226736934289184	3.97123542635777	2.42693796256419	0.0311945921749405	0.0845110690506504	-4.31586986578147
Nr0b2	0.287614861433582	6.49565926553318	2.42667996026824	0.031209495855937	0.0845414299021045	-4.31632256331366
4930430F08Rik	-0.428242191531598	6.68123120799777	-2.42654101482781	0.0312175249731604	0.084553163696107	-4.31656635362389
Tle2	-0.322098554639179	5.6366055721311	-2.42619187080438	0.0312377094216131	0.0845978137202094	-4.31717893174324
Mir3082	-0.432617422027304	9.59496651798507	-2.42556401481116	0.0312740381478032	0.0846761430693777	-4.31828043636868
Stub1	-0.432617422027304	9.59496651798507	-2.42556401481116	0.0312740381478032	0.0846761430693777	-4.31828043636868
2310034G01Rik	0.330270906586886	5.15491067272466	2.42534929712527	0.031286471371691	0.0846932399403751	-4.31865711215624
Ptprg	-0.471240388466195	6.84986800785938	-2.42532705115437	0.0312877597960595	0.0846932399403751	-4.31869613723836
Mfap3l	-0.536580091598666	6.49356575568656	-2.42473519746059	0.0313220570544528	0.0847760445876702	-4.31973435288754
Smap1	0.269974515363282	8.53644070986703	2.4244970445975	0.0313358679475313	0.0848033879555203	-4.32015208992539
Hdgfl2	-0.224189644273368	6.81889308402554	-2.42441177828051	0.0313408141114501	0.0848037835085556	-4.320301649607
Pldi	0.291596524805015	5.47601957027435	2.42436667272071	0.0313434309171905	0.0848037835085556	-4.3203807653686
Chuk	-0.270228004035448	7.54580766694841	-2.42414473625303	0.0313563096556873	0.0848244210036806	-4.32077003741968
Phip	-0.309004192472537	8.17371309824604	-2.42410739314744	0.0313584771368338	0.0848244210036806	-4.32083553523988
Bpifb5	0.3243573757892	5.1838502182208	2.42393865877478	0.0313682726711651	0.0848359035530896	-4.32113148194171
Zswim5	0.347792691256905	4.02499894815559	2.42390646927297	0.031370141702157	0.0848359035530896	-4.32118793895363
Txndc8	0.235505059136854	5.56249738929199	2.42312358911835	0.0314156313594648	0.0849488776076909	-4.32256094771702
Gm6159	0.365567555332528	9.33313055695899	2.42290952324686	0.0314280808096614	0.0849624485110931	-4.32293634758832
Hnrnpr	0.365567555332528	9.33313055695899	2.42290952324686	0.0314280808096614	0.0849624485110931	-4.32293634758832
Urb1	-0.258924102705546	5.64528249182006	-2.42263013491004	0.0314443363629509	0.0849963456203265	-4.32342628368439
Snw1	0.308855689859339	9.40233812659493	2.4223903282319	0.0314582953994094	0.0850195873641359	-4.32384679346498
Arf5	-0.479528199902732	6.78470188843823	-2.42225345586074	0.03146626534857	0.0850195873641359	-4.32408679762149
Gapdhs	0.33516477824399	6.97558719945164	2.4222224528748	0.0314680708929521	0.0850195873641359	-4.32414116034553
2610303G11Rik	0.290902297616396	4.69074295406881	2.42221655194184	0.031468414561343	0.0850195873641359	-4.32415150741121
Lztr1	0.300224925912755	7.59558805388891	2.42216316721882	0.0314715238340655	0.0850195873641359	-4.32424511512799
Gm26801	0.27482026809963	4.52184986484297	2.42174139713574	0.0314960992711472	0.085075927017788	-4.324984644565
Lrp1	-0.387618478111347	8.16590561409724	-2.4214863580329	0.0315109686840284	0.0851023061632733	-4.32543180682678
Spata13	-0.313999558188547	5.43351888375912	-2.42144624385528	0.0315133080545128	0.0851023061632733	-4.32550213785448
Ndfip1	0.35189445213191	10.8089597328847	2.42132839074869	0.0315201819543107	0.0851108183883785	-4.32570876392943
Fam129a	-0.263257664118409	7.72431731468298	-2.42069748269869	0.0315570048221635	0.0852001872813736	-4.32681484395299
Mpzl2	0.424379082069489	4.80177597094723	2.42034387155875	0.0315776613777894	0.0852397797910903	-4.32743473498888
Htr2c	0.231469895825141	3.61322138387579	2.42031883690246	0.0315791242955272	0.0852397797910903	-4.32747862029163
Zmiz1	-0.785326556939937	8.93538607155099	-2.41998460198366	0.0315986617922603	0.0852824498837965	-4.32806451279516
Gm17934	0.669059631487682	8.00752792781477	2.41985526046944	0.0316062254897658	0.0852919500350963	-4.32829123257968
Gm37238	0.229098194513194	3.20538077419434	2.41979685936108	0.0316096412693476	0.0852919500350963	-4.32839360114984
Acsbg3	0.271676586675808	5.61206085562945	2.4196965004839	0.0316155119152051	0.0852977261062896	-4.32856951349783
Gm37802	0.388929330501164	5.38429999479656	2.41953541714114	0.031624936923355	0.0853106527980668	-4.32885186031928
Gm336	0.357203071884255	4.14358512588919	2.41946205232786	0.0316292304038732	0.0853106527980668	-4.32898045194176
Afg3l2	-0.333297972786265	8.8442543369667	-2.41940487651341	0.0316325768549018	0.0853106527980668	-4.32908066702525
Zfyve26	-0.627086610814023	7.06434954448577	-2.41935962794244	0.0316352254559912	0.0853106527980668	-4.32915997600494
Edil3	0.246963387199583	4.26063393086036	2.41924008523758	0.0316422238506546	0.0853194640981925	-4.32936950077025
Ndufb1-ps	0.332466560436379	8.15743221345213	2.418439208649	0.0316891480169912	0.0854359156864603	-4.33077311825119
Vmn1r56	0.280378736274006	3.86288220110212	2.41798022604104	0.0317160704218676	0.0854984201823963	-4.33157745797985
Anxa9	0.31142518937725	4.88139707969246	2.41748871139445	0.0317449254318751	0.0855661191390994	-4.3324387484518
Ctdspl2	-0.23562198104095	6.4538539338562	-2.41726059974701	0.0317583255974353	0.0855921496478669	-4.33283845183935
Gabrq	0.268607589826841	3.59877658669461	2.41718892153605	0.0317625373771038	0.0855934132382287	-4.33296404558665
Mkrn2	0.242736302160642	9.93600879744906	2.41598163997426	0.0318335574422906	0.085774689712537	-4.33507923295294
Zc3h14	-0.247346643309947	9.1920558318552	-2.41574714308836	0.0318473697506255	0.0858017968257899	-4.33549003402527
Nfxl1	-0.272561593731552	5.13528735463218	-2.4152689875065	0.0318755518668032	0.085867360132662	-4.33632764250663
Adamts8	0.23303329531454	6.20104013387339	2.41506942120085	0.0318873212378349	0.085867360132662	-4.33667721520112
Atp5pb	0.228251018139584	12.828033446183	2.4150564593848	0.0318880858020102	0.085867360132662	-4.33669991956701
Ass1	-0.257412061109039	5.17665321655679	-2.41501587719251	0.0318904796924392	0.085867360132662	-4.3367710044617
Gm5424	-0.257412061109039	5.17665321655679	-2.41501587719251	0.0318904796924392	0.085867360132662	-4.3367710044617
Gm7623	-0.565504640505803	6.98059487852874	-2.41448031113157	0.031922088220243	0.0859423491194392	-4.33770907723781
Gnai3	-0.408928981314169	8.00135859839337	-2.41414390179452	0.0319419581298188	0.0859857208372803	-4.33829827862906
Arid3a	0.219945069022463	7.17596778524353	2.41396212953616	0.0319526993962427	0.0860045115105083	-4.33861663006938
Atpsckmt	0.273755248614186	7.01487626598859	2.41374607481073	0.0319654709939165	0.0860287619970441	-4.33899501193002
Epn2	-0.554724248178757	7.43323937813378	-2.41352664227985	0.0319784472849621	0.0860535576032612	-4.33937929713994
Gm36723	0.258558245293204	3.90605414583947	2.41294470879528	0.0320128848356325	0.0861191759803946	-4.34039835876803
4930419G24Rik	0.290450732526787	5.63141872756956	2.41290955716613	0.0320149661732329	0.0861191759803946	-4.34045991228497
Bmt2	-0.409850013432105	7.59662212621835	-2.41288198525793	0.0320165988044843	0.0861191759803946	-4.34050819283801
Ctxn1	0.380269587490779	5.37590133251291	2.41286008768195	0.0320178954952473	0.0861191759803946	-4.34054653705516
Ptchd3	0.339118927712163	4.3891472582929	2.41180674786966	0.0320803298922437	0.0862769591880312	-4.34239086437123
Fastkd3	-0.224801545366974	7.4416307826797	-2.41158792980059	0.0320933145197551	0.0862947326831023	-4.34277396426559
Aplf	-0.33299320304891	5.3765774466108	-2.41156819532372	0.032094485808544	0.0862947326831023	-4.34280851416937
Egfem1	0.294817443192274	3.41228077692477	2.41124803599743	0.0321134937765025	0.0863356895933529	-4.34336901532364
Zfp367	-0.421770207019867	7.71865723130402	-2.4108543170889	0.0321368838331748	0.0863884165389727	-4.34405826058347
Cybb	0.504505690862368	5.13541749888991	2.41067448190912	0.0321475729286405	0.0864069931514048	-4.34437306717112
Capn5	0.229971717100821	6.12408666819541	2.41025787666729	0.0321723483567494	0.0864155474897948	-4.34510231440398
Cfi	0.30892347063022	5.36714367572938	2.41010429977416	0.0321814861703332	0.0864155474897948	-4.34537113198751
Gm27288	-0.265765277541018	11.9660385489573	-2.40998570246252	0.0321885444078219	0.0864155474897948	-4.34557871791963
Gm27597	-0.265765277541018	11.9660385489573	-2.40998570246252	0.0321885444078219	0.0864155474897948	-4.34557871791963
Gm27907	-0.265765277541018	11.9660385489573	-2.40998570246252	0.0321885444078219	0.0864155474897948	-4.34557871791963
Rpl19	-0.265765277541018	11.9660385489573	-2.40998570246252	0.0321885444078219	0.0864155474897948	-4.34557871791963
Rpl19-ps1	-0.265765277541018	11.9660385489573	-2.40998570246252	0.0321885444078219	0.0864155474897948	-4.34557871791963
Rpl19-ps11	-0.265765277541018	11.9660385489573	-2.40998570246252	0.0321885444078219	0.0864155474897948	-4.34557871791963
Rpl19-ps6	-0.265765277541018	11.9660385489573	-2.40998570246252	0.0321885444078219	0.0864155474897948	-4.34557871791963
Rpl19-ps7	-0.265765277541018	11.9660385489573	-2.40998570246252	0.0321885444078219	0.0864155474897948	-4.34557871791963
Tmem229a	0.265313710081398	4.06513735575304	2.40931233310229	0.0322286477280075	0.0865130550820607	-4.34675727612645
4930558K02Rik	0.285694070448979	5.50206149237608	2.40865905677612	0.0322676002573617	0.0866074510194071	-4.3479005546523
Cldn18	0.235448998400787	4.55789392540251	2.40858981726563	0.0322717314115615	0.0866083738903401	-4.34802172208902
Gorasp2	-0.41136101694808	9.77898372048682	-2.40836465297028	0.0322851692835636	0.0866314225123199	-4.34841574547734
Rdh16	0.362482174482211	6.35664923723792	2.40831896912516	0.0322878963648987	0.0866314225123199	-4.34849568773826
Icos	0.328923465662242	5.0400330154542	2.40775714093532	0.032321452605255	0.0867112832211371	-4.34947878792896
Nat9	-0.240973357356644	6.4646578534924	-2.40741243610569	0.0323420573269085	0.0867532797739863	-4.35008192007695
Fam102a	-0.451047387330302	6.35427016618279	-2.40736834064447	0.0323446940420241	0.0867532797739863	-4.35015907195343
Nktr	-0.355008432054217	7.80260298821203	-2.40671605729817	0.032383721851935	0.0868477719373813	-4.35130028436116
Hmgcr	0.220785254443841	4.7427158623631	2.40652733656059	0.0323950219392237	0.0868678895058827	-4.35163044305976
Neurog3	0.275364996234736	4.8486707248338	2.40625228715345	0.0324114979366561	0.0869018800346409	-4.35211161344881
Lrrn4	0.25716486846659	3.42517383953734	2.40543184139841	0.0324606920681878	0.0870235763441172	-4.35354678145206
Rem2	0.296349218212172	4.99068567896438	2.40512840675595	0.0324789042449609	0.0870621946165475	-4.35407752140774
Prepl	-0.510413733949999	7.45765263245234	-2.4046646287713	0.0325067592088639	0.0871163705788454	-4.35488867292948
Grin2c	0.25835014466815	4.76968960037004	2.40463985779105	0.0325082476236823	0.0871163705788454	-4.35493199600463
Oasl1	0.269497506340847	6.00413816457133	2.40460165237744	0.0325105434021281	0.0871163705788454	-4.35499881484812
D630024D03Rik	0.304674073595413	5.494330546091	2.40443287011604	0.032520687458667	0.0871333428007963	-4.35529399976617
9330161L09Rik	0.284674532901315	4.2878278666803	2.40416690513254	0.0325366785059145	0.087165975172593	-4.35575913343629
4931414P19Rik	-0.220945350155225	4.62383744770607	-2.40398822905843	0.0325474255798028	0.0871845529060477	-4.35607160129248
Gbp2	-0.52779672859608	6.03094622008058	-2.40357584193757	0.0325722430069253	0.087240812026513	-4.35679275016603
1300002E11Rik	0.254850569179053	5.71030576613729	2.40339809383898	0.0325829454782175	0.087255347833607	-4.35710356784444
Hsfy2	0.257501302504493	3.78743589909157	2.40335897529057	0.0325853013162062	0.087255347833607	-4.35717197105135
Slc25a33	-0.408449428747439	8.31800762449076	-2.40325342586257	0.0325916586399854	0.0872621531178066	-4.35735653417631
1110019B22Rik	0.289519560026877	4.80432326672592	2.40307604282559	0.0326023452405418	0.0872805468228412	-4.35766669859864
Ifi204	0.557056830282338	6.4999590536753	2.40199242460168	0.0326677018952052	0.0874452776471441	-4.35956128910626
1700003I16Rik	0.274342843821104	4.92994984299855	2.40172589762252	0.0326837962992551	0.0874781195893453	-4.36002723605987
Zfp566	-0.416249190631892	6.11654785607949	-2.40143073994477	0.0327016284707838	0.0875156044318178	-4.360543214038
Pkmyt1	0.298049186204821	6.45197340592693	2.40090167404226	0.0327336157645021	0.0875909577934278	-4.36146804020089
Xpnpep2	0.255570987445983	6.40543041594583	2.40080870063607	0.0327392400337997	0.0875929897654222	-4.36163055349049
Mark1	0.21726729366783	7.52372925914649	2.40076248889145	0.0327420358804805	0.0875929897654222	-4.36171132867965
Magohb	-0.262905979055199	6.9460424592814	-2.40022697312463	0.0327744517274853	0.0876694539834055	-4.36264733543407
Trpm6	0.26365332315271	5.58237188028335	2.39966420645303	0.0328085503290375	0.0877408811215613	-4.36363089211112
Pnpt1	-0.401775136906245	7.42509925686761	-2.39965962910333	0.032808827814871	0.0877408811215613	-4.36363889168149
Adam11	0.252562621627324	6.11280869690151	2.39932046209495	0.0328293948995002	0.087785617698991	-4.36423161905848
Tcap	0.410985190117688	13.1882914519804	2.39904255455381	0.0328462564358809	0.0878204363586724	-4.36471726709228
5830468F06Rik	0.202183701727214	4.49887883965416	2.39862181811217	0.0328717996786733	0.0878784562838322	-4.36545247248431
